millis,x_1,y_1,z_1,x_2,y_2,z_2
137604,8.11,-2.50,5.56,3.07,-8.85,3.36
137639,8.10,-2.49,5.61,3.18,-8.73,3.59
137674,8.19,-2.60,5.91,3.10,-8.76,3.56
137709,7.98,-2.54,5.88,3.05,-8.79,3.40
137749,8.00,-2.48,5.67,2.93,-8.87,3.53
137784,8.12,-2.52,5.33,3.05,-8.91,3.40
137819,8.11,-2.47,5.44,3.22,-8.80,3.71
137858,8.10,-2.48,5.77,3.07,-8.87,3.53
137894,8.09,-2.60,5.71,3.23,-8.90,3.27
137929,8.22,-2.46,5.75,3.05,-8.76,3.43
137964,8.14,-2.49,5.78,3.24,-8.81,3.62
138004,8.15,-2.47,5.66,2.94,-8.88,3.60
138039,8.11,-2.52,5.83,3.06,-8.77,3.51
138074,8.09,-2.50,5.66,3.16,-8.93,3.47
138109,8.14,-2.49,5.46,3.23,-8.75,3.38
138149,8.15,-2.42,5.61,3.15,-8.73,3.36
138184,8.02,-2.57,5.64,3.29,-8.78,3.63
138219,8.07,-2.57,5.78,3.30,-8.81,3.70
138259,8.17,-2.57,5.62,3.09,-8.81,3.69
138294,8.14,-2.54,5.84,3.05,-8.79,3.91
138329,8.20,-2.54,5.62,3.04,-8.79,3.52
138364,8.06,-2.52,5.57,3.06,-8.84,3.54
138404,8.20,-2.55,5.91,3.06,-8.76,3.11
138439,8.15,-2.61,5.84,3.13,-8.88,3.60
138474,8.27,-2.52,5.53,3.18,-8.77,3.55
138514,8.13,-2.44,5.62,3.18,-8.81,3.55
138549,8.10,-2.55,5.57,2.96,-8.82,3.23
138584,8.14,-2.64,5.73,3.14,-8.72,3.22
138619,8.22,-2.47,5.38,3.24,-8.75,3.45
138659,8.16,-2.50,5.66,3.13,-8.85,3.63
138694,8.16,-2.54,5.63,3.19,-8.74,3.34
138729,8.09,-2.48,5.58,3.13,-8.87,3.37
138769,8.12,-2.55,5.63,3.28,-8.82,3.59
138804,8.19,-2.55,5.83,3.00,-8.77,3.56
138839,8.30,-2.56,5.78,3.09,-8.81,3.72
138874,8.12,-2.58,5.64,3.02,-8.75,3.57
138914,8.09,-2.62,5.60,3.30,-8.93,3.33
138949,8.00,-2.49,5.75,3.17,-8.72,3.41
138985,8.16,-2.56,5.72,2.97,-8.83,3.26
139024,8.19,-2.49,5.59,3.03,-8.82,3.55
139059,8.06,-2.51,5.48,3.09,-8.80,3.35
139095,8.16,-2.54,5.73,3.15,-8.76,3.48
139129,8.29,-2.56,5.52,2.94,-8.81,3.65
139169,8.12,-2.43,5.57,3.16,-8.78,3.85
139204,8.06,-2.46,5.64,3.04,-8.82,3.43
139239,8.14,-2.51,5.54,3.30,-8.82,3.53
139279,8.12,-2.53,5.68,3.23,-8.77,3.55
139314,7.99,-2.50,5.71,3.04,-8.86,3.45
139350,8.10,-2.54,5.78,3.11,-8.71,3.63
139385,8.14,-2.52,5.65,3.03,-8.86,3.62
139424,8.17,-2.58,5.78,3.19,-8.91,3.89
139459,8.17,-2.61,5.72,2.92,-8.88,3.65
139494,8.16,-2.50,5.54,2.95,-8.85,3.59
139534,7.99,-2.49,5.44,3.06,-8.77,3.52
139569,8.08,-2.46,5.85,3.11,-8.77,3.30
139604,8.16,-2.54,5.58,3.02,-8.81,3.24
139639,8.15,-2.56,5.81,3.10,-8.79,3.31
139679,7.99,-2.53,5.53,3.12,-8.73,3.53
139714,8.03,-2.55,5.65,3.02,-8.82,3.30
139749,8.22,-2.48,5.73,2.98,-8.87,3.38
139785,8.14,-2.57,5.99,3.16,-8.81,3.69
139824,8.19,-2.60,5.58,3.04,-8.77,3.58
139859,8.14,-2.56,5.48,3.04,-8.84,3.59
139894,8.17,-2.49,5.72,3.14,-8.81,3.60
139934,8.18,-2.58,5.72,3.00,-8.87,3.84
139969,8.14,-2.56,5.73,3.02,-8.73,3.40
140004,8.15,-2.54,5.37,3.12,-8.74,3.70
140039,8.09,-2.55,5.55,3.07,-8.88,3.71
140079,8.21,-2.48,5.78,3.07,-8.78,3.28
140114,8.21,-2.53,5.46,3.20,-8.89,3.87
140149,8.03,-2.48,5.71,2.93,-8.84,3.87
140188,8.05,-2.59,5.74,3.00,-8.86,3.79
140224,8.15,-2.55,5.44,3.01,-8.74,3.80
140259,8.15,-2.53,5.70,3.03,-8.74,3.57
140294,8.11,-2.49,5.76,3.02,-8.83,3.55
140334,8.11,-2.57,5.72,3.05,-8.82,3.69
140369,8.17,-2.41,5.57,2.89,-8.78,3.33
140404,8.09,-2.41,5.55,3.15,-8.83,3.59
140439,8.07,-2.61,5.66,3.01,-8.73,3.34
140479,8.13,-2.47,5.51,3.05,-8.81,3.89
140514,8.12,-2.53,5.92,3.11,-8.77,3.46
140549,7.98,-2.49,5.83,3.12,-8.82,3.69
140589,8.12,-2.56,5.72,3.19,-8.77,3.26
140624,8.13,-2.42,5.69,3.02,-8.91,3.33
140659,8.14,-2.54,5.77,3.05,-8.88,3.57
140694,8.15,-2.48,5.46,3.04,-8.89,3.51
140734,8.20,-2.52,5.67,3.01,-8.75,3.70
140769,7.98,-2.44,5.70,3.04,-8.75,3.22
140804,8.11,-2.60,5.66,3.17,-8.76,3.60
140839,8.06,-2.49,5.43,2.97,-8.74,3.77
140879,8.21,-2.51,5.73,3.07,-8.82,3.51
140914,8.14,-2.49,5.64,3.23,-8.91,3.66
140949,8.15,-2.52,5.75,3.12,-8.85,3.25
140989,8.04,-2.54,5.69,3.13,-8.77,3.47
141024,8.08,-2.51,5.83,3.25,-8.79,3.32
141059,8.14,-2.49,5.75,3.25,-8.77,3.40
141094,8.04,-2.53,5.81,3.18,-8.88,3.55
141134,8.16,-2.55,5.87,3.13,-8.82,3.41
141169,8.30,-2.62,5.95,3.34,-8.86,3.61
141204,8.14,-2.55,5.73,3.14,-8.78,3.39
141244,8.06,-2.49,5.38,3.07,-8.82,3.59
141279,8.14,-2.44,5.49,2.95,-8.83,3.58
141314,8.21,-2.51,5.65,3.07,-8.80,3.38
141349,8.10,-2.54,5.76,3.23,-8.91,3.47
141389,8.17,-2.52,5.90,3.16,-8.87,3.45
141424,8.24,-2.47,5.51,3.13,-8.87,3.29
141459,8.12,-2.56,5.75,3.22,-8.88,3.52
141499,8.13,-2.54,5.41,3.22,-8.81,3.41
141534,8.10,-2.52,5.75,3.07,-8.79,3.73
141569,8.26,-2.53,5.72,2.98,-8.84,3.39
141604,8.21,-2.54,5.74,3.02,-8.74,3.49
141644,8.14,-2.54,5.60,3.17,-8.79,3.46
141679,8.03,-2.50,5.76,3.12,-8.85,3.33
141715,8.10,-2.48,5.69,3.21,-8.77,3.67
141754,8.23,-2.54,5.76,3.07,-8.87,3.54
141789,8.15,-2.52,5.75,3.03,-8.81,3.63
141825,8.22,-2.59,5.48,3.02,-8.78,3.58
141859,8.06,-2.51,5.79,2.99,-8.88,3.80
141899,8.18,-2.60,5.58,3.02,-8.70,3.64
141934,8.21,-2.55,5.45,3.01,-8.75,3.51
141969,8.12,-2.47,5.43,3.25,-8.83,3.58
142009,8.19,-2.54,5.90,3.12,-8.77,3.63
142044,8.16,-2.48,5.83,3.03,-8.83,3.51
142080,8.15,-2.56,5.55,3.30,-8.82,3.42
142114,8.10,-2.42,5.60,3.15,-8.79,3.77
142154,8.21,-2.48,5.69,2.99,-8.77,3.53
142189,8.08,-2.54,5.73,3.21,-8.92,3.79
142224,8.14,-2.42,5.63,3.16,-8.77,3.75
142264,8.06,-2.40,5.71,3.12,-8.74,3.43
142299,8.16,-2.57,5.65,2.98,-8.74,3.54
142334,8.09,-2.55,5.78,3.07,-8.75,3.52
142369,8.10,-2.46,6.14,3.15,-8.84,3.54
142409,8.16,-2.43,5.68,3.16,-8.89,3.42
142444,8.10,-2.53,5.43,3.13,-8.84,3.53
142479,7.98,-2.55,5.86,2.98,-8.89,3.44
142518,8.13,-2.60,5.96,3.25,-8.81,3.61
142554,8.25,-2.45,5.75,3.13,-8.83,3.52
142589,8.08,-2.62,5.60,3.02,-8.86,3.68
142624,8.04,-2.52,5.90,3.13,-8.71,3.51
142664,8.11,-2.60,5.74,3.13,-8.80,3.63
142699,8.07,-2.52,5.57,3.06,-8.82,3.54
142734,8.04,-2.52,5.65,3.14,-8.84,3.66
142769,8.17,-2.47,5.63,3.16,-8.93,3.63
142809,8.12,-2.52,5.52,3.15,-8.82,3.47
142844,8.16,-2.53,5.86,3.08,-8.77,3.66
142879,8.17,-2.60,5.89,3.14,-8.84,3.59
142918,8.13,-2.60,5.65,3.16,-8.81,3.71
142954,8.14,-2.51,5.66,3.14,-8.89,3.06
142989,8.03,-2.49,5.47,3.08,-8.87,3.28
143024,8.13,-2.56,5.75,3.07,-8.82,3.45
143065,8.06,-2.51,5.72,3.21,-8.82,3.34
143099,8.04,-2.59,5.83,3.00,-8.89,3.49
143134,8.13,-2.51,5.37,3.11,-8.73,3.50
143169,8.07,-2.45,5.74,3.14,-8.76,3.36
143209,8.11,-2.54,5.39,3.20,-8.82,3.18
143244,8.08,-2.57,5.87,2.98,-8.80,3.56
143279,8.06,-2.48,5.54,3.19,-8.84,3.52
143320,8.07,-2.49,5.62,3.13,-8.73,3.54
143354,8.17,-2.57,5.64,3.06,-8.80,3.47
143389,8.23,-2.53,5.48,3.08,-8.78,3.42
143424,8.14,-2.50,5.67,3.04,-8.86,3.76
143464,8.19,-2.50,5.76,3.10,-8.84,3.51
143499,8.20,-2.61,5.63,3.09,-8.82,3.68
143534,19.55,2.53,1.13,2.81,-8.14,2.95
143569,11.50,-2.38,6.42,3.51,-8.59,3.98
143609,-4.70,0.40,4.92,3.40,-8.67,3.40
143644,7.74,-3.12,6.90,2.94,-9.02,3.36
143679,13.83,-4.74,3.48,3.08,-8.89,3.43
143719,8.10,-3.29,4.62,2.99,-8.67,3.42
143754,8.30,-2.54,3.84,2.99,-8.85,3.71
143789,10.35,-6.63,5.62,3.05,-8.73,3.48
143824,8.44,-5.38,5.85,3.14,-8.75,3.26
143864,-0.09,5.94,4.29,2.96,-8.65,3.52
143899,11.08,-5.26,3.88,3.09,-8.74,3.79
143934,13.25,-5.72,4.18,3.04,-8.90,3.61
143974,7.88,-5.31,4.82,2.87,-8.79,3.65
144009,9.88,-2.11,5.16,3.16,-8.89,3.18
144045,13.95,-13.92,4.09,3.00,-8.72,3.61
144079,8.00,0.82,7.80,4.31,-8.58,2.84
144119,-5.16,2.97,4.82,3.40,-8.62,3.62
144154,12.65,-2.97,4.79,3.08,-9.19,4.02
144189,11.60,-6.17,3.14,2.97,-8.75,3.51
144229,9.16,-5.43,4.81,3.08,-8.67,3.51
144264,9.80,-2.23,4.08,2.80,-8.88,3.36
144300,8.41,-6.12,3.97,2.90,-8.76,3.57
144334,6.47,-1.95,5.23,3.06,-8.82,3.80
144374,6.21,-3.18,2.97,2.90,-8.76,3.50
144409,13.04,-6.63,3.87,3.11,-8.91,3.70
144445,5.70,-4.10,5.92,3.09,-8.65,3.39
144484,5.18,1.43,3.09,2.90,-8.76,3.27
144519,13.90,-5.11,3.84,3.29,-8.73,3.84
144559,6.96,-6.44,2.59,3.13,-8.86,3.46
144589,9.41,-3.68,5.41,3.19,-8.82,4.01
144724,-0.79,-6.17,-7.77,1.91,-6.68,-0.26
144859,10.18,0.73,4.53,3.15,-8.61,3.28
144884,3.67,-4.77,6.30,3.31,-8.69,3.80
144904,3.28,-3.90,4.47,3.50,-8.45,3.61
144940,9.97,-4.75,5.13,3.48,-8.77,3.91
144974,7.97,-4.18,4.49,3.62,-8.56,3.63
145009,8.44,-4.51,4.84,3.52,-8.78,3.65
145044,9.31,-5.59,4.83,3.32,-8.62,3.44
145084,8.26,-2.45,5.50,3.45,-8.66,3.98
145119,6.66,-3.71,5.11,3.31,-8.65,3.82
145154,8.94,-4.78,4.96,3.41,-8.64,3.81
145189,9.27,-4.55,4.67,3.32,-8.73,3.89
145229,8.28,-3.68,5.82,3.39,-8.67,3.98
145265,7.18,-4.01,5.28,3.44,-8.54,3.96
145299,8.26,-4.09,4.64,3.35,-8.65,3.54
145339,7.65,-4.00,5.00,3.32,-8.63,3.41
145374,7.57,-3.91,4.82,3.39,-8.54,3.44
145409,8.75,-4.40,4.51,3.31,-8.69,3.83
145444,7.91,-3.68,5.22,3.52,-8.56,3.61
145484,7.97,-3.23,5.73,3.44,-8.70,3.65
145519,8.05,-4.65,5.37,3.51,-8.65,3.70
145554,7.44,-4.59,4.83,3.56,-8.66,3.43
145594,8.22,-2.74,5.09,3.46,-8.65,3.71
145629,7.63,-4.91,5.02,3.54,-8.64,3.66
145664,7.88,-3.24,5.16,3.33,-8.73,3.79
145699,7.96,-4.51,5.35,3.48,-8.57,3.58
145739,7.63,-3.54,5.28,3.50,-8.60,3.56
145774,7.74,-4.06,5.18,3.42,-8.60,3.77
145809,8.20,-3.68,5.36,3.45,-8.64,3.38
145849,7.49,-3.80,5.62,3.30,-8.69,3.80
145884,7.99,-3.48,5.26,3.52,-8.65,3.50
145920,7.49,-4.48,3.42,3.32,-8.75,3.87
145954,6.19,-2.91,5.05,3.55,-8.63,3.78
145994,7.54,-2.00,5.68,3.31,-8.57,3.69
146029,7.93,-5.02,6.10,3.59,-8.64,3.97
146064,6.99,-3.95,4.86,3.46,-8.76,3.60
146104,7.05,-2.39,8.08,3.47,-8.58,3.62
146139,9.37,-4.06,6.74,3.53,-8.59,3.39
146174,6.94,-3.42,6.35,3.37,-8.65,3.27
146209,7.42,-3.09,5.98,3.48,-8.60,3.83
146249,8.42,-2.54,5.46,3.37,-8.58,3.70
146284,8.30,-2.52,5.92,3.48,-8.70,3.57
146319,7.85,-2.59,5.96,3.59,-8.70,3.62
146359,8.37,-2.17,5.73,3.57,-8.61,3.64
146394,8.00,-2.54,5.87,3.35,-8.66,3.70
146429,8.36,-2.21,5.74,3.47,-8.70,3.69
146464,8.10,-2.45,5.93,3.34,-8.56,3.92
146504,8.33,-2.27,5.62,3.31,-8.68,3.58
146539,8.24,-2.28,5.72,3.36,-8.60,3.71
146574,8.18,-2.29,5.53,3.57,-8.56,3.29
146614,8.22,-2.25,5.56,3.39,-8.67,3.55
146649,8.12,-2.39,5.72,3.53,-8.66,3.43
146684,8.26,-2.28,5.52,3.33,-8.66,3.79
146719,8.12,-2.34,5.64,3.51,-8.65,3.83
146759,8.25,-2.27,5.50,3.57,-8.68,3.79
146794,8.26,-2.33,5.68,3.53,-8.69,3.73
146829,8.25,-2.21,5.68,3.53,-8.57,3.58
146869,8.34,-2.32,5.42,3.44,-8.70,3.48
146905,8.28,-2.28,5.51,3.50,-8.75,3.54
146939,8.32,-2.23,5.79,3.57,-8.60,3.75
146974,8.25,-2.23,5.28,3.40,-8.58,3.78
147014,8.35,-2.29,5.63,3.48,-8.74,3.23
147049,8.27,-2.23,5.67,3.38,-8.60,3.42
147084,8.33,-2.28,5.52,3.58,-8.62,3.58
147119,8.19,-2.12,5.44,3.42,-8.71,3.51
147160,8.21,-2.28,5.68,1.96,-7.60,-2.09
147194,8.92,-1.44,5.09,1.27,-6.78,6.94
147229,7.91,-2.46,5.73,9.64,-0.86,2.56
147269,8.72,-1.95,5.36,4.76,-10.26,2.90
147304,7.84,-2.70,5.96,5.35,-8.60,3.41
147339,9.06,-1.70,5.02,4.99,-8.63,2.86
147374,7.48,-1.88,5.90,3.12,-7.03,1.91
147415,8.60,-1.54,4.82,3.38,-8.67,3.73
147449,8.09,-2.54,5.83,3.64,-8.45,3.40
147484,8.55,-2.06,5.01,2.79,-12.47,2.24
147519,8.73,-2.12,5.55,5.06,-7.28,2.93
147559,8.19,-2.26,5.79,3.92,-7.19,3.07
147595,8.55,-1.97,5.30,1.18,-7.47,3.60
147629,7.72,-2.77,5.53,3.22,-7.30,1.72
147670,8.73,-1.73,4.97,2.76,-9.12,3.23
147704,8.14,-2.26,5.73,3.28,-13.54,3.10
147739,8.48,-2.04,5.43,2.58,-10.65,2.12
147774,8.52,-2.37,5.50,2.97,-6.05,2.28
147814,8.64,-2.11,5.31,2.84,-8.12,0.40
147849,8.69,-1.92,5.52,3.47,-11.22,2.34
147884,8.02,-2.47,5.38,0.32,-5.81,1.36
147919,8.38,-2.05,5.27,2.48,-8.55,1.76
147959,8.23,-2.39,5.08,2.21,-17.03,2.28
147994,8.88,-1.75,5.32,3.71,1.04,2.49
148029,8.37,-2.16,5.12,-3.91,0.93,1.50
148069,8.70,-2.01,5.21,8.33,-19.65,5.46
148104,7.93,-2.40,5.73,1.89,-5.76,3.88
148139,8.01,-2.37,5.37,1.28,-2.84,-0.51
148174,8.41,-2.23,5.73,2.26,-3.59,2.11
148214,8.41,-2.34,5.53,4.40,-19.98,1.82
148249,8.71,-1.96,5.09,2.85,1.52,2.53
148284,8.20,-2.35,5.37,0.47,-2.89,2.40
148324,8.68,-1.89,5.14,7.70,-19.65,4.12
148359,8.14,-2.18,5.12,1.62,2.57,6.45
148395,8.27,-2.61,5.37,-0.11,6.27,-4.07
148429,9.66,-0.99,4.67,2.92,-5.27,9.45
148469,7.09,-3.33,5.95,-1.57,-20.00,5.19
148504,9.36,-1.14,4.98,-1.24,9.30,3.00
148539,8.22,-2.44,5.73,5.53,-14.05,6.76
148579,8.63,-2.18,5.18,2.56,-15.35,7.29
148614,7.71,-2.89,6.15,3.79,-8.66,0.75
148649,9.05,-1.53,4.84,2.45,-6.36,2.98
148684,7.49,-3.04,5.99,3.52,-14.96,2.06
148724,9.08,-1.51,5.01,1.84,-3.10,1.95
148759,7.86,-2.71,5.99,2.10,-9.92,1.77
148794,8.88,-1.59,5.07,1.95,-15.43,3.21
148834,8.37,-2.32,5.57,2.24,-0.70,2.81
148869,8.81,-1.67,5.15,1.01,-6.72,2.71
148904,8.24,-2.24,5.53,4.96,-19.93,2.52
148939,8.48,-2.09,5.10,3.08,1.81,1.87
148979,8.43,-2.09,5.52,1.51,-4.98,2.76
149014,8.41,-2.05,5.28,2.31,-15.04,2.23
149049,8.52,-1.88,5.30,1.72,-9.05,2.46
149089,8.37,-2.22,5.29,2.08,-1.01,2.19
149124,8.55,-2.03,5.12,1.39,-9.35,3.06
149159,8.38,-2.19,5.23,2.88,-20.00,2.67
149194,8.59,-2.01,5.23,3.81,4.45,7.46
149234,7.86,-2.79,5.42,3.30,-9.48,2.96
149269,8.38,-2.05,5.05,4.03,-19.97,3.18
149304,8.14,-2.37,5.71,3.45,3.13,6.72
149344,8.60,-2.25,5.34,4.44,1.23,-1.79
149379,8.76,-1.78,5.00,-4.19,-11.58,1.13
149414,8.42,-1.95,5.48,7.25,-18.02,2.46
149449,9.11,-1.64,5.05,3.25,3.43,0.50
149489,8.77,-1.72,5.31,-0.62,-13.13,7.30
149524,8.23,-2.45,5.19,4.70,-16.37,0.80
149559,8.84,-1.74,5.15,4.75,-2.49,3.39
149599,7.94,-2.88,6.05,-0.73,-9.18,4.79
149635,8.88,-1.63,4.91,4.44,-19.78,2.29
149669,8.55,-1.80,5.53,-0.01,0.48,1.08
149704,8.56,-1.97,5.00,1.44,-2.41,1.67
149744,8.59,-2.00,5.45,0.74,-18.11,6.04
149779,8.37,-2.10,5.87,7.35,-19.07,7.98
149814,7.99,-2.56,5.43,1.44,-0.07,4.65
149849,8.31,-2.32,5.06,0.60,-4.58,2.69
149890,8.19,-2.24,5.40,3.45,-17.36,2.49
149924,8.54,-2.06,5.09,2.38,-5.53,1.02
149959,8.57,-1.92,5.58,2.42,-7.11,2.56
149999,8.58,-2.06,5.43,1.74,-10.01,2.55
150034,8.79,-1.82,5.08,-2.24,-8.68,3.19
150069,8.52,-2.12,5.38,4.44,-9.95,2.21
150104,8.61,-1.96,5.16,3.21,-14.34,2.38
150145,8.47,-2.20,5.35,3.72,3.86,8.94
150179,7.84,-2.47,5.27,-0.83,5.34,-2.88
150214,9.11,-1.69,4.94,-4.80,-11.05,5.91
150249,6.39,-3.48,6.12,3.66,-0.32,1.15
150289,9.00,-1.52,4.88,-0.82,-19.15,3.87
150324,7.45,-3.29,5.95,5.60,-3.49,1.43
150359,9.47,-1.24,4.85,-0.27,-4.42,2.27
150400,7.84,-2.56,5.96,1.69,-8.71,2.45
150434,9.07,-1.53,5.10,3.16,-14.45,2.09
150469,8.27,-2.28,5.55,3.19,-7.80,2.53
150504,8.60,-1.98,5.19,1.95,-9.21,2.29
150544,8.53,-2.02,5.38,2.01,-9.07,2.36
150579,8.49,-2.11,5.67,2.60,-7.65,2.42
150614,8.63,-1.91,5.27,2.18,-9.81,2.74
150649,8.47,-2.03,5.28,1.77,-18.35,2.36
150689,8.51,-1.70,5.11,2.37,-3.97,3.22
150724,8.18,-2.22,5.49,1.76,-5.05,2.50
150759,8.64,-1.91,4.94,3.76,-3.84,2.28
150799,8.96,-2.44,5.38,-10.16,-15.12,-2.44
150834,9.24,-1.33,5.53,3.91,-16.97,1.88
150870,8.71,-1.70,5.56,3.91,-4.06,4.00
150904,8.47,-1.96,5.16,1.18,-7.05,2.72
150944,8.52,-1.92,5.75,3.22,-4.83,2.47
150979,8.27,-2.26,5.03,5.34,-8.23,2.51
151014,8.44,-2.21,5.29,-1.77,-11.95,4.26
151054,8.39,-2.20,5.62,2.19,6.47,4.23
151089,8.96,-1.73,5.17,2.07,-7.88,3.22
151124,7.40,-2.83,5.29,5.17,-7.80,3.21
151159,8.47,-2.05,5.04,-1.37,-9.17,2.21
151199,8.39,-2.04,5.36,3.30,1.30,1.98
151234,8.99,-1.50,5.42,12.05,-18.68,7.35
151269,8.34,-2.24,5.43,7.65,-9.60,0.79
151309,8.31,-1.99,5.18,1.55,-5.89,3.39
151344,8.38,-2.23,5.33,0.43,-17.88,3.68
151379,8.78,-1.81,5.42,2.96,-9.02,0.82
151414,8.57,-1.99,5.42,-0.66,-8.29,4.72
151454,8.16,-2.30,5.41,3.92,1.28,2.54
151489,8.64,-1.92,4.83,0.89,-8.00,1.21
151524,8.86,-1.46,5.20,-0.51,-12.28,0.73
151564,9.24,-1.19,5.09,0.17,-5.93,3.90
151599,8.73,-1.76,5.51,2.98,-5.00,2.64
151634,8.74,-1.63,5.59,-7.03,-6.24,0.02
151669,8.55,-1.71,5.17,1.32,-15.52,4.38
151709,8.38,-2.10,5.23,3.77,-0.39,3.63
151744,8.56,-1.90,5.15,9.67,-15.12,2.76
151779,7.84,-2.33,5.54,7.93,-12.78,1.59
151819,8.70,-1.83,4.82,2.85,-11.84,4.43
151854,8.03,-2.37,5.62,4.23,-3.97,2.83
151889,9.11,-1.42,5.25,-2.45,-6.06,1.94
151924,8.28,-2.20,5.49,0.03,-12.36,2.42
151964,9.00,-1.62,5.06,3.51,-9.69,2.62
151999,8.39,-2.09,5.51,3.35,-8.99,3.02
152034,8.62,-1.78,5.09,2.26,-9.44,2.72
152074,8.44,-2.07,5.53,1.42,-11.30,1.42
152110,8.67,-1.81,5.22,1.51,-10.64,3.46
152144,8.54,-2.12,5.47,2.85,-1.46,2.66
152179,8.66,-1.97,5.33,2.25,-9.25,2.71
152219,8.14,-2.10,5.20,7.19,-11.57,2.62
152254,8.55,-2.02,5.54,1.60,-11.79,1.68
152289,8.67,-1.72,5.42,0.11,-9.54,4.34
152329,8.49,-1.96,5.21,2.62,-0.14,2.83
152365,8.85,-1.66,5.03,1.40,-6.07,3.23
152399,9.24,-1.89,5.17,-2.07,-5.08,2.52
152434,8.87,-1.75,5.11,0.58,-15.12,3.81
152474,8.38,-2.13,5.55,2.34,-3.49,3.20
152509,8.71,-1.76,5.20,10.21,-16.09,3.70
152544,8.15,-2.30,5.52,6.65,-11.97,2.05
152579,8.79,-1.93,5.04,4.24,-13.80,2.28
152620,8.14,-2.29,5.38,2.35,-1.16,2.84
152654,8.95,-1.75,5.23,0.86,-7.69,3.37
152689,8.23,-2.28,5.18,5.07,-12.25,1.43
152729,8.80,-1.70,5.39,0.23,-8.13,5.49
152764,8.11,-2.33,5.37,5.20,-3.23,1.75
152799,8.99,-1.63,5.09,2.48,-5.83,2.55
152834,7.96,-2.38,5.00,1.46,-12.49,1.95
152875,8.85,-1.85,5.16,0.82,-10.34,5.09
152909,7.93,-2.32,5.69,4.35,-4.11,2.66
152944,9.12,-1.48,4.83,10.98,-17.22,7.57
152979,7.62,-2.72,5.59,5.59,-13.96,-1.15
153019,9.25,-1.39,4.82,0.18,-12.12,4.57
153054,7.89,-2.46,5.78,3.65,-2.86,2.46
153089,9.18,-1.26,5.01,2.80,-3.46,2.52
153129,8.76,-1.89,5.90,-9.74,-4.16,1.13
153164,9.16,-1.32,4.77,-0.50,-17.86,4.17
153199,8.15,-2.38,5.55,4.22,-1.10,2.92
153234,8.81,-1.64,5.30,1.71,-5.89,3.48
153274,8.41,-2.09,5.33,0.79,-12.89,1.33
153309,8.83,-1.66,5.02,3.57,-18.58,3.10
153344,7.99,-2.36,5.45,4.06,-4.72,2.46
153379,8.59,-1.84,5.44,2.58,-3.04,2.83
153419,8.02,-2.04,5.96,-8.41,-5.38,-1.87
153454,8.76,-1.36,5.33,-0.58,-10.03,1.56
153489,8.58,-1.86,5.55,2.81,-2.63,3.09
153529,8.49,-1.78,5.40,-1.80,-8.30,1.81
153564,8.56,-2.01,5.19,-0.98,-12.28,0.59
153600,8.58,-2.00,5.26,0.96,-11.35,4.65
153634,8.31,-2.19,5.43,5.02,-3.27,2.71
153674,8.81,-1.71,5.18,2.14,-7.47,1.62
153709,7.78,-2.57,5.70,3.11,-15.86,1.42
153744,8.95,-1.73,5.18,3.35,-12.14,7.60
153784,7.86,-2.52,5.72,4.05,-4.84,2.75
153819,9.10,-1.28,4.90,2.45,-6.10,3.23
153854,7.70,-2.60,5.85,-7.39,-9.90,-3.29
153889,9.34,-1.00,4.89,-2.79,-7.39,3.23
153929,8.19,-2.28,6.04,2.34,-2.35,3.64
153964,8.98,-1.45,5.13,1.10,-8.04,2.77
153999,7.91,-2.38,5.66,-7.98,-8.79,-4.60
154039,9.06,-1.32,5.37,1.87,-7.84,4.28
154074,8.38,-2.14,5.67,6.17,-11.66,4.91
154109,8.67,-1.89,4.98,1.67,-12.84,0.79
154144,8.65,-1.78,5.43,-0.44,-8.69,3.17
154184,8.21,-1.97,5.48,3.96,-3.74,2.76
154219,8.61,-1.76,4.98,-2.41,-9.61,2.31
154254,8.25,-2.25,5.59,-2.82,-13.35,0.04
154294,8.99,-1.18,5.39,4.45,-5.24,5.91
154329,8.09,-2.30,5.69,2.08,-2.55,3.02
154364,9.31,-1.23,4.94,0.44,-13.99,3.25
154399,7.35,-2.71,5.33,2.26,-12.56,0.77
154439,8.98,-1.81,5.13,5.85,-9.38,6.06
154474,7.95,-2.49,5.80,3.57,-4.24,2.82
154509,9.24,-1.41,4.91,-1.44,-9.74,2.91
154549,8.06,-2.12,5.45,-1.53,-12.88,0.55
154585,9.20,-1.28,5.15,2.43,-8.93,3.55
154619,8.06,-2.18,5.62,1.56,-9.18,2.90
154654,8.64,-1.62,4.89,4.45,-19.30,3.51
154694,7.98,-2.69,5.83,3.16,0.68,4.83
154729,8.36,-2.27,5.12,0.19,5.09,1.39
154764,8.53,-2.23,5.83,11.11,-19.19,15.65
154804,7.68,-2.60,5.53,5.21,-5.91,7.41
154840,8.16,-2.29,5.17,5.71,-12.04,0.20
154874,7.53,-2.82,5.75,0.05,-3.55,3.10
154909,8.80,-1.66,5.15,2.98,-1.75,2.76
154949,8.19,-2.45,5.69,-9.33,-8.54,-1.00
154984,9.07,-1.38,5.19,-1.35,-9.74,2.27
155019,8.66,-1.77,5.32,0.18,-9.36,5.72
155059,8.26,-2.15,5.54,4.50,-0.41,0.55
155095,9.15,-1.08,4.86,3.42,-3.89,2.93
155129,8.98,-1.66,5.75,-4.30,-4.09,-3.34
155164,9.33,-1.30,4.62,-0.69,-19.56,2.11
155204,8.44,-1.95,5.70,2.40,5.63,10.49
