millis,x_1,y_1,z_1,x_2,y_2,z_2
57674,7.65,-3.01,6.02,3.00,-9.11,2.75
57723,7.50,-3.09,6.09,3.03,-9.14,2.85
57749,7.72,-2.95,6.10,2.90,-9.16,2.98
57799,7.71,-3.03,6.09,2.85,-9.20,2.81
57824,7.73,-3.03,6.39,2.86,-9.19,2.56
57875,7.69,-3.01,5.96,2.97,-9.10,2.77
57899,7.64,-2.93,6.11,2.90,-9.25,2.51
57950,7.57,-2.92,6.28,2.99,-9.12,2.94
57974,7.49,-3.04,6.19,2.91,-9.11,2.62
57999,7.59,-2.97,6.20,2.94,-9.12,2.75
58048,7.70,-3.03,6.11,2.91,-9.11,2.57
58074,7.71,-2.90,6.14,2.94,-9.18,2.82
58124,7.67,-3.04,6.29,2.94,-9.17,2.90
58149,7.66,-2.97,6.20,2.77,-9.11,2.93
58200,7.66,-2.94,6.25,2.87,-9.08,2.78
58224,-0.24,-8.13,7.48,3.02,-9.20,2.38
58274,7.78,-3.14,4.94,2.30,-9.60,3.19
58298,8.94,-1.55,4.19,2.73,-9.28,2.68
58349,9.91,-2.05,4.38,2.99,-9.16,2.60
58374,9.06,-2.87,7.15,2.93,-9.17,2.80
58399,7.97,-2.79,6.43,2.88,-9.13,2.82
58448,7.52,-1.50,2.06,2.82,-9.21,2.60
58474,7.60,-1.82,4.33,3.06,-9.19,2.26
58524,10.51,-0.95,5.91,4.23,-8.06,3.64
58549,7.27,-3.69,4.92,2.37,-8.96,3.20
58599,8.20,-2.54,5.03,2.73,-9.13,3.13
58625,8.99,-2.11,5.00,3.12,-8.92,2.70
58675,9.24,-2.11,4.93,2.72,-9.26,2.74
58699,9.14,-2.25,4.97,2.48,-9.37,2.74
58749,7.74,-1.47,3.71,2.78,-9.29,2.75
58773,10.48,-1.38,4.78,2.70,-9.26,2.65
58824,9.49,-1.42,3.88,2.61,-9.17,2.60
58850,9.72,-1.60,3.80,2.79,-9.17,3.03
58874,8.72,-1.90,4.17,2.44,-9.43,2.70
58925,9.22,-1.87,4.32,2.99,-8.99,2.38
58949,9.41,-1.50,4.23,2.83,-9.06,2.78
58999,9.19,-1.78,4.30,2.49,-9.39,2.84
59024,9.07,-1.60,4.30,2.52,-9.20,2.63
59074,8.76,-1.99,4.72,2.75,-9.22,2.57
59099,9.20,-1.83,4.56,2.56,-9.30,2.78
59150,9.05,-2.08,4.63,2.78,-9.18,2.58
59174,9.09,-1.89,4.58,2.31,-9.43,2.58
59225,9.17,-2.03,4.94,2.38,-9.53,2.50
59249,9.27,-1.75,4.75,2.47,-9.56,2.85
59274,9.02,-2.05,4.59,2.97,-9.02,2.76
59324,8.92,-1.71,4.60,2.83,-9.13,2.84
59350,9.01,-1.90,4.27,2.16,-9.54,2.71
59400,10.85,-0.96,3.31,2.71,-9.28,2.75
59424,8.95,-2.35,4.15,3.04,-8.93,3.03
59474,11.66,-2.06,4.91,2.73,-9.26,2.87
59498,8.04,-0.79,2.79,2.82,-8.92,4.45
