millis,x_1,y_1,z_1,x_2,y_2,z_2
67569,8.84,-1.74,4.62,3.50,-8.60,3.57
67604,8.86,-1.75,4.97,3.62,-8.63,3.49
67644,8.88,-1.73,4.64,3.34,-8.75,3.34
67679,8.88,-1.78,4.98,3.54,-8.60,3.67
67714,8.93,-1.68,4.68,3.70,-8.67,3.45
67750,8.96,-1.78,4.84,3.47,-8.65,3.71
67789,8.82,-1.75,4.96,3.44,-8.51,3.74
67824,8.69,-1.72,5.08,3.50,-8.63,3.66
67859,8.74,-1.58,4.57,3.51,-8.63,3.82
67899,8.88,-1.73,5.01,3.52,-8.59,3.64
67934,8.82,-1.75,4.70,3.66,-8.56,3.77
67969,8.77,-1.73,4.90,3.53,-8.65,3.30
68004,9.32,-1.70,5.01,3.55,-8.49,3.89
68044,9.10,-1.47,4.76,3.38,-8.63,3.71
68079,9.06,-1.58,4.70,3.53,-8.63,3.93
68114,8.79,-1.83,4.55,3.29,-8.71,3.54
68153,8.81,-1.66,4.82,3.51,-8.63,3.50
68189,8.84,-1.54,4.94,3.58,-8.50,3.31
68225,9.18,-1.69,4.86,3.65,-8.48,3.55
68259,8.91,-1.63,4.82,3.57,-8.57,3.89
68299,8.96,-1.64,5.05,3.55,-8.59,3.56
68334,8.70,-1.59,4.78,3.58,-8.66,3.60
68369,9.06,-1.62,5.08,3.56,-8.60,3.59
68404,9.07,-1.63,4.75,3.44,-8.61,3.87
68444,9.06,-1.60,4.81,3.45,-8.52,4.03
68480,9.15,-1.44,4.81,3.15,-8.59,3.34
68514,9.14,-1.56,4.99,3.46,-8.73,3.97
68553,8.75,-1.58,4.71,3.60,-8.55,3.35
68589,8.73,-1.62,4.87,3.35,-8.64,3.49
68624,8.93,-1.68,4.99,3.52,-8.58,3.36
68659,8.93,-1.58,4.71,3.44,-8.71,3.64
68699,9.00,-1.62,4.94,3.57,-8.64,3.43
68734,9.06,-1.64,4.74,3.47,-8.58,3.72
68769,8.91,-1.52,4.78,3.42,-8.62,4.01
68804,8.85,-1.46,4.78,3.41,-8.61,3.64
68844,9.15,-1.55,4.91,3.47,-8.54,3.94
68879,8.99,-1.51,4.94,3.28,-8.56,3.49
68914,8.88,-1.51,4.89,3.41,-8.72,3.43
68954,8.83,-1.57,4.50,3.52,-8.59,3.68
68989,9.11,-1.51,4.78,3.48,-8.59,3.76
69024,8.78,-1.52,5.00,3.58,-8.65,3.92
69059,8.94,-1.60,4.66,3.60,-8.62,3.61
69099,8.88,-1.52,4.72,3.60,-8.50,3.93
69134,8.88,-1.53,4.80,3.67,-8.54,3.70
69169,8.87,-1.53,4.99,3.51,-8.69,3.75
69204,8.74,-1.78,4.67,3.49,-8.67,3.97
69244,8.78,-1.61,4.62,3.51,-8.59,3.92
69279,8.69,-1.29,4.82,3.47,-8.63,3.86
69314,8.89,-1.31,4.94,3.70,-8.45,3.47
69354,8.87,-1.43,4.67,3.56,-8.59,3.69
69389,9.04,-1.50,5.08,3.55,-8.60,3.66
69424,8.72,-1.48,4.76,3.30,-8.79,3.84
69459,9.55,-1.61,4.61,3.47,-9.90,4.31
69499,8.99,-1.37,4.89,3.95,-8.60,4.19
